 --points----real t12___---imag t12___---real t23___---imag t23___---real t34___---imag t34___------r12_____------r13_____------r22_____------r11_____--------f1____--------f2____
        66     .00494356     .00529523     .00492389     .00530985     .01885130     .01958621     .00005863     .00012592     .00003366     .00012592     .12247601     .06702681
        67     .00490807     .00525869     .00489013     .00526978     .01876916     .01950866     .00005819     .00012516     .00003337     .00012516     .12154832     .06652076
        68     .00487111     .00521852     .00485141     .00522639     .01860933     .01937122     .00005778     .00012413     .00003311     .00012413     .12066995     .06603042
        69     .00483780     .00517959     .00481500     .00518864     .01844205     .01916900     .00005737     .00012299     .00003291     .00012299     .11978389     .06555739
        70     .00479455     .00513746     .00477892     .00515288     .01835562     .01908005     .00005692     .00012239     .00003264     .00012239     .11891437     .06507697
        71     .00476562     .00510614     .00474969     .00511746     .01821930     .01896283     .00005653     .00012148     .00003241     .00012148     .11809455     .06461419
        72     .00473587     .00507217     .00471585     .00507841     .01806051     .01878210     .00005617     .00012044     .00003224     .00012044     .11726195     .06417312
        73     .00469570     .00503232     .00468116     .00504713     .01791494     .01860434     .00005571     .00011971     .00003199     .00011971     .11644904     .06372005
        74     .00466948     .00500238     .00465325     .00501324     .01785307     .01857911     .00005537     .00011899     .00003175     .00011899     .11567312     .06329076
        75     .00464006     .00496929     .00462156     .00497865     .01770719     .01841448     .00005505     .00011808     .00003157     .00011808     .11489538     .06287451
        76     .00460543     .00493464     .00458885     .00494739     .01756376     .01824763     .00005463     .00011730     .00003135     .00011730     .11413663     .06245616
        77     .00457927     .00490557     .00456014     .00491436     .01749694     .01818302     .00005431     .00011666     .00003114     .00011666     .11339068     .06205411
        78     .00455065     .00487395     .00452984     .00488089     .01736897     .01807107     .00005395     .00011582     .00003093     .00011582     .11266011     .06165283
        79     .00451943     .00484017     .00450005     .00484981     .01723453     .01790727     .00005360     .00011498     .00003076     .00011498     .11194883     .06126869
        80     .00448937     .00480673     .00447166     .00481959     .01716567     .01783649     .00005325     .00011448     .00003054     .00011448     .11123602     .06087579
        81     .00446392     .00478241     .00444515     .00479008     .01704869     .01774655     .00005295     .00011368     .00003034     .00011368     .11056591     .06050082
        82     .00443834     .00475179     .00441731     .00476005     .01692192     .01759169     .00005263     .00011281     .00003019     .00011281     .10987917     .06013717
        83     .00440329     .00471915     .00438873     .00473219     .01684583     .01752157     .00005228     .00011237     .00002999     .00011237     .10920929     .05976529
        84     .00438177     .00469483     .00436662     .00470484     .01674424     .01742446     .00005196     .00011166     .00002981     .00011166     .10857292     .05940421
        85     .00435950     .00466841     .00434060     .00467498     .01662690     .01728980     .00005170     .00011086     .00002967     .00011086     .10792585     .05906359
        86     .00432875     .00463754     .00431335     .00464971     .01651269     .01715230     .00005135     .00011032     .00002948     .00011032     .10728543     .05871024
        87     .00430671     .00461438     .00429146     .00462300     .01645867     .01713214     .00005108     .00010969     .00002929     .00010969     .10667949     .05837612
        88     .00428414     .00458795     .00426468     .00459462     .01634545     .01700521     .00005079     .00010901     .00002912     .00010901     .10607089     .05804516
        89     .00425696     .00455957     .00424031     .00457193     .01623341     .01686837     .00005050     .00010839     .00002898     .00010839     .10546777     .05771934
        90     .00423593     .00453726     .00421850     .00454584     .01618128     .01682044     .00005021     .00010789     .00002880     .00010789     .10487831     .05739491
        91     .00421130     .00451066     .00419352     .00451772     .01607772     .01673038     .00004995     .00010723     .00002864     .00010723     .10430877     .05708316
        92     .00418908     .00448614     .00417083     .00449347     .01597311     .01660198     .00004968     .00010655     .00002850     .00010655     .10373499     .05677402
        93     .00416199     .00445818     .00414678     .00447058     .01591956     .01654474     .00004940     .00010616     .00002834     .00010616     .10316815     .05646163
        94     .00414293     .00443835     .00412693     .00444670     .01582461     .01646683     .00004914     .00010551     .00002817     .00010551     .10263310     .05615927
        95     .00412279     .00441497     .00410479     .00442137     .01571995     .01634712     .00004890     .00010483     .00002806     .00010483     .10208485     .05586876
        96     .00409615     .00438914     .00408153     .00440033     .01562463     .01622879     .00004861     .00010435     .00002790     .00010435     .10154533     .05557011
        97     .00407879     .00436977     .00406326     .00437755     .01558240     .01621320     .00004837     .00010390     .00002774     .00010390     .10102975     .05528203
        98     .00405911     .00434759     .00404252     .00435481     .01548530     .01610317     .00004816     .00010326     .00002763     .00010326     .10050931     .05500435
        99     .00403582     .00432349     .00402088     .00433387     .01539160     .01599272     .00004787     .00010281     .00002747     .00010281     .09999935     .05472274
       100     .00401803     .00430411     .00400148     .00431192     .01534492     .01594778     .00004766     .00010230     .00002733     .00010230     .09950280     .05445150
